scope,source_dataset,target_dataset,category,direction,source_label,target_label,loss_mode,attack_train_fraction,attack_train_image_count,evaluation_attacked_image_count,noise_file,noise_tensor_key,sample_ids_key,alignment_rule,artifact_sha256,protocol_split_sha256,image_size,epsilon,step_size,optimization_steps,effective_batch_size,configured_micro_batch_size,application_order
per_image,mvtec,mvtec,metal_nut,normal_to_abnormal,0,1,local,0.0,0,11,noises/mvtec/perturbations/per_image__normal_to_abnormal__local/metal_nut.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,2719c68b13c710f93a3c050f58f9c8464642e25b6e908fe5bf586c818f1bcdf5,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,pill,abnormal_to_normal,1,0,combined,0.0,0,70,noises/mvtec/perturbations/per_image__abnormal_to_normal__combined/pill.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,ba9156ae3e7c3c427bfad768048b46bd6ab5d3c424ef6ec26941ed1cbb1b9e2f,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,pill,abnormal_to_normal,1,0,global,0.0,0,70,noises/mvtec/perturbations/per_image__abnormal_to_normal__global/pill.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,73fd98ebac32d6b0cff46c94d1f653bd7780cfa2d971e67f770b915a2c513af8,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,pill,abnormal_to_normal,1,0,local,0.0,0,70,noises/mvtec/perturbations/per_image__abnormal_to_normal__local/pill.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,4aff78f5f9d51d2aa65ca05c7a9d6ab25e78bc0667e46ae6bb4071c05ed2ea19,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,pill,normal_to_abnormal,0,1,combined,0.0,0,13,noises/mvtec/perturbations/per_image__normal_to_abnormal__combined/pill.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,22f7561c268b56d8858357180fa11607a34b563e289517d7569ea2b30e3c5949,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,pill,normal_to_abnormal,0,1,global,0.0,0,13,noises/mvtec/perturbations/per_image__normal_to_abnormal__global/pill.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,16c03c12a4f82fbe56a44cfc270a9558e94221dee8ac8e8a58e4b3193c8b0f04,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,pill,normal_to_abnormal,0,1,local,0.0,0,13,noises/mvtec/perturbations/per_image__normal_to_abnormal__local/pill.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,13e941b63c13b6d513200fa525ad9c7431794627aa37dada7e38042d2134b26e,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,screw,abnormal_to_normal,1,0,combined,0.0,0,60,noises/mvtec/perturbations/per_image__abnormal_to_normal__combined/screw.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,7e4fcc820b9bda0e620c7d4189c609922b52068d7b9b1866c430311c1985e74a,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,screw,abnormal_to_normal,1,0,global,0.0,0,60,noises/mvtec/perturbations/per_image__abnormal_to_normal__global/screw.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,7e56736eb1cad27ef82245b18eab75c192577785322ab15dfe9d594df289ea3e,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,screw,abnormal_to_normal,1,0,local,0.0,0,60,noises/mvtec/perturbations/per_image__abnormal_to_normal__local/screw.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,5bcfca13baad9d514aef69dc90dbaf6ddcf03af38fea0fb94188e980d93ec8ac,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,screw,normal_to_abnormal,0,1,combined,0.0,0,20,noises/mvtec/perturbations/per_image__normal_to_abnormal__combined/screw.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,524a1c8fb06769feec1196a8fea3637383fe401b67cc06b8ae0f0f9e10a4197b,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,screw,normal_to_abnormal,0,1,global,0.0,0,20,noises/mvtec/perturbations/per_image__normal_to_abnormal__global/screw.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,ec9d7f61ac0a8703ea95de25c3901c45b341d7664e6d367dc0a13b288101ae25,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,screw,normal_to_abnormal,0,1,local,0.0,0,20,noises/mvtec/perturbations/per_image__normal_to_abnormal__local/screw.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,adbe744bba6b59ed27f507c5ae0a01b3cb9684e3e1187d85911ba5d7b80b236a,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,tile,abnormal_to_normal,1,0,combined,0.0,0,42,noises/mvtec/perturbations/per_image__abnormal_to_normal__combined/tile.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,eb96e1f66d8469aa37858ef86f6555fc8e8c5cd3de1354209e7a3dbdef0b66f7,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,tile,abnormal_to_normal,1,0,global,0.0,0,42,noises/mvtec/perturbations/per_image__abnormal_to_normal__global/tile.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,3acee3b538b50a8ed57edf1b924e5fbc607c0f0a1e3af812ce18e3d08cb917b4,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,tile,abnormal_to_normal,1,0,local,0.0,0,42,noises/mvtec/perturbations/per_image__abnormal_to_normal__local/tile.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,5b6bcfdda519a10b7627e0cdee8be63585fffde9f3042d602c842e29d8933f78,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,tile,normal_to_abnormal,0,1,combined,0.0,0,16,noises/mvtec/perturbations/per_image__normal_to_abnormal__combined/tile.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,49832f067f0908fcc4ed3821bd22b90ebc8742fddb0b3ea8d1f0a5c2cc504a68,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,tile,normal_to_abnormal,0,1,global,0.0,0,16,noises/mvtec/perturbations/per_image__normal_to_abnormal__global/tile.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,821b2f545beeca5c268536783dd53e860a73fc4374d6361680f49905e814b26c,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,tile,normal_to_abnormal,0,1,local,0.0,0,16,noises/mvtec/perturbations/per_image__normal_to_abnormal__local/tile.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,34b3a153ea43cf0856869be81a5bfbe6b3225021a6bb19c4f66c0fec92a22b17,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,toothbrush,abnormal_to_normal,1,0,combined,0.0,0,15,noises/mvtec/perturbations/per_image__abnormal_to_normal__combined/toothbrush.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,6b8eb7b975f6cad44b8609fd43b1e82bba74995793417a6f8cffc18d1ff4169d,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,toothbrush,abnormal_to_normal,1,0,global,0.0,0,15,noises/mvtec/perturbations/per_image__abnormal_to_normal__global/toothbrush.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,e4bf838027b939dcc46481c3019f9958ff891517a29a550e4e889bdb865c5949,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,toothbrush,abnormal_to_normal,1,0,local,0.0,0,15,noises/mvtec/perturbations/per_image__abnormal_to_normal__local/toothbrush.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,5f3b1e761b879e53e9d8df57a8529efd7f1b398bfec987cfb4cb5e79f9808f90,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,toothbrush,normal_to_abnormal,0,1,combined,0.0,0,6,noises/mvtec/perturbations/per_image__normal_to_abnormal__combined/toothbrush.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,971eb5475d6e36c0b51ca2ee3b06e159978ec7549a4162972cf335da06d956d6,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,toothbrush,normal_to_abnormal,0,1,global,0.0,0,6,noises/mvtec/perturbations/per_image__normal_to_abnormal__global/toothbrush.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,aa4e5fcf487cae15201c7c03e071217b39b9cc770e6a7f6f6139333fb801f519,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,toothbrush,normal_to_abnormal,0,1,local,0.0,0,6,noises/mvtec/perturbations/per_image__normal_to_abnormal__local/toothbrush.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,cdc1b817c371ccf0b8cdc3dbb2a7bcbf006baadce8d0413f4c6f34c8491695d9,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,transistor,abnormal_to_normal,1,0,combined,0.0,0,20,noises/mvtec/perturbations/per_image__abnormal_to_normal__combined/transistor.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,bde91ebff51208143b00dba6eb264edfeecd537e23797b18f5e6f70eb50b8afe,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,transistor,abnormal_to_normal,1,0,global,0.0,0,20,noises/mvtec/perturbations/per_image__abnormal_to_normal__global/transistor.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,74c33826d050de8027e3d2e7172999f5acddd4afd0e8187a262154f761c56eb5,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,transistor,abnormal_to_normal,1,0,local,0.0,0,20,noises/mvtec/perturbations/per_image__abnormal_to_normal__local/transistor.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,17b1c1bda95a553337e749bf771e7b773d614a98d83eecbd9b1c1607eb07b989,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,transistor,normal_to_abnormal,0,1,combined,0.0,0,30,noises/mvtec/perturbations/per_image__normal_to_abnormal__combined/transistor.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,693e6f1978f085b7765768779121137fd6e0a3b2b717d167c39314057d3ab909,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,transistor,normal_to_abnormal,0,1,global,0.0,0,30,noises/mvtec/perturbations/per_image__normal_to_abnormal__global/transistor.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,b0641591da6a61c7971a2a9a2fc07e54424b4f14b36f111bf88653b3a9b04269,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,transistor,normal_to_abnormal,0,1,local,0.0,0,30,noises/mvtec/perturbations/per_image__normal_to_abnormal__local/transistor.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,6187f64bf3687d623adf9975fa499b5c7d706746913eafa2ebfd8cbff633cdc5,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,wood,abnormal_to_normal,1,0,combined,0.0,0,30,noises/mvtec/perturbations/per_image__abnormal_to_normal__combined/wood.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,93dcde5764ca7507d248157d0c942cb51f7f758ee5f274b9fc61f4aa1197288f,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,wood,abnormal_to_normal,1,0,global,0.0,0,30,noises/mvtec/perturbations/per_image__abnormal_to_normal__global/wood.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,3e0674898d2a97803d98e4ca8f4b20c438bb7754f5329aee240f3a5cb8d70f60,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,wood,abnormal_to_normal,1,0,local,0.0,0,30,noises/mvtec/perturbations/per_image__abnormal_to_normal__local/wood.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,6009effa174c376023f85f0acac3b2b121b97e38fcbf41632b1f64d0ddfbf93c,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,wood,normal_to_abnormal,0,1,combined,0.0,0,10,noises/mvtec/perturbations/per_image__normal_to_abnormal__combined/wood.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,e2d9b8f8fd74d2aff2c954d556eba1129d5c78025288c7dc1b64563be8e47bf2,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,wood,normal_to_abnormal,0,1,global,0.0,0,10,noises/mvtec/perturbations/per_image__normal_to_abnormal__global/wood.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,fae9265c9916967bde420fc25f26bcca249bb9287d7a32ef8e19c79ec0f15c5f,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,wood,normal_to_abnormal,0,1,local,0.0,0,10,noises/mvtec/perturbations/per_image__normal_to_abnormal__local/wood.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,b63acb535b644be2c410551afc260810c9a4ebd2761464266d952c68c43c29b2,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,zipper,abnormal_to_normal,1,0,combined,0.0,0,60,noises/mvtec/perturbations/per_image__abnormal_to_normal__combined/zipper.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,0524dac6e49d1fda5a1d5be46bd587dee2f187c01f9316f8bf25cb57493fc7e7,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,zipper,abnormal_to_normal,1,0,global,0.0,0,60,noises/mvtec/perturbations/per_image__abnormal_to_normal__global/zipper.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,d47ca19385a6623f02d16849f62af21b8e35ccd95d8098142082f35a9c9b734a,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,zipper,abnormal_to_normal,1,0,local,0.0,0,60,noises/mvtec/perturbations/per_image__abnormal_to_normal__local/zipper.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,edbc2414441e33d0c5ed4acedb3360c0952cff0dc7c55688c37156b15545e003,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,zipper,normal_to_abnormal,0,1,combined,0.0,0,16,noises/mvtec/perturbations/per_image__normal_to_abnormal__combined/zipper.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,336d5a2ec748b83a9adb7a0fa3a669e85e64d3e0666705ab0e3cf4fa71ad1b6e,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,zipper,normal_to_abnormal,0,1,global,0.0,0,16,noises/mvtec/perturbations/per_image__normal_to_abnormal__global/zipper.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,188dd00d76c2e277a9a41dd586a2dac4895c2ea6ffcb64d2a095b801bf698315,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,mvtec,mvtec,zipper,normal_to_abnormal,0,1,local,0.0,0,16,noises/mvtec/perturbations/per_image__normal_to_abnormal__local/zipper.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,411e3458660d983309cee4a77a0c694e071d45925c4473dfd6167c679fcc7010,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,candle,abnormal_to_normal,1,0,combined,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__combined/candle.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,44d472a58f35d4bbacff3608273051ca55ad0abae49f257f351b5c0070facbc2,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,candle,abnormal_to_normal,1,0,global,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__global/candle.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,c357ae51b183535a3d6b1d836166d0b1ebd5ecc57ada2eeba3cefade8aae73b1,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,candle,abnormal_to_normal,1,0,local,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__local/candle.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,626923a360aa1538159f3ff833026e0a4b89edf20c73e71d9b2fe2ec46145897,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,candle,normal_to_abnormal,0,1,combined,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__combined/candle.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,20be2ef70bc5dfa903cfcc198f83fe6ea0ddda505fcfe0168e9f49132c323af9,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,candle,normal_to_abnormal,0,1,global,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__global/candle.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,a4fc8b7b41fccef5060383e47143bae26e7f8eaa09571a4e1c3c0796b41167fe,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
